time_stamp,Acceleration,Gravity,Lidar,Pixel,Velocity,Magnetic,Position,Orientation,Perception,Speed,Behavior
2011-01-15 21:00:00,2.23073116002,-21.6630113668,-1.32284211985,289.366888655,-46.265780675,-11.3408698076,0.866281170393,27.2114872569,-114.904122294,300.551256972,wait
2011-01-15 22:00:00,3.91374707392,-9.68239935323,-1.62776611508,325.62256592,-74.0218907794,19.4923545553,1.46707157933,17.8250661953,78.6742271999,301.262763769,wait
2011-01-15 23:00:00,4.95235891812,-10.301200977,-10.7384121379,301.090588204,-28.2368749356,-31.3109013509,0.514470905455,32.7778669221,81.9412082894,301.655190991,run
2011-01-16 00:00:00,1.50124169767,-13.1303668169,-11.2645902957,316.059598873,-78.633688967,-12.8265331182,0.029467794137,38.6766464844,134.720471872,300.536567028,run
2011-01-16 01:00:00,0.71502914129,-30.9254356244,-1.87160975392,308.432651523,,14.7867735528,-0.464282951599,54.3289606621,-6.44460718864,300.11333289,run
2011-01-16 02:00:00,4.50654218175,-21.9482830154,-9.33745371346,308.020461246,-5.52105150248,6.6217624697,0.613226828003,12.4132170591,-17.7342924082,301.433023128,wait
2011-01-16 03:00:00,2.70779689444,-28.1434537428,-1.74450026785,,-54.7237492428,-5.77476175797,0.926806801358,22.6617950454,21.4499421585,300.680338541,walk
2011-01-16 04:00:00,4.87370185428,-16.1787574108,-5.40884294559,314.034658064,5.10750224914,19.391069549,0.832161591981,53.7352195263,-33.8662912245,301.534947503,run
2011-01-16 05:00:00,3.18302200001,-9.23576036059,-9.51594318922,311.114572416,64.9539552172,5.98738324135,-0.191401617211,32.9213864971,-106.938851122,300.565610319,wait
2011-01-16 06:00:00,4.96956512305,-22.1431972453,-0.701630814972,318.000714191,74.5263264128,21.1482731905,1.20216531782,48.955534283,-99.6398194564,301.561581442,run
2011-01-16 07:00:00,2.73035402071,-9.91706173448,-7.00401885174,313.84480228,43.0218437961,42.9042595433,-0.467141922533,42.6182024883,-56.833108389,300.796225916,wait
2011-01-16 08:00:00,2.63212966953,-34.4171299854,-4.07572322598,296.919064299,-12.9721941419,2.40690754364,0.170331319066,36.4374724356,-69.8785351145,300.358386879,wait
2011-01-16 09:00:00,0.677139515361,-5.89214508771,-1.51578798954,288.910784991,78.770786703,18.0476841482,-1.48241366651,41.4552720365,,300.407505886,run
2011-01-16 10:00:00,1.77852585492,-18.9706818581,-2.10975005923,286.751870693,38.3585481518,-30.3676169109,-0.397204137711,43.6696304592,65.0834564042,300.370360007,walk
2011-01-16 11:00:00,0.131092836482,,-6.75306449228,299.615268413,22.5748993136,-24.2931396635,0.78047899349,38.5423476788,49.2113130334,300.313267184,walk
2011-01-16 12:00:00,0.801975897598,-15.7686303869,-4.99722942276,289.045477542,-32.654532628,-23.6963850722,-0.0425170266964,31.0709445661,-60.0069349102,300.40936929,run
2011-01-16 13:00:00,3.72818596354,-30.3296200873,-5.72612095947,302.501283541,,-24.8446965376,-0.597151135129,60.8194400191,129.485896932,301.029821394,walk
2011-01-16 14:00:00,0.151998449644,-23.5193870603,-2.89441899259,302.713626028,-14.4701660936,-4.48410217146,0.331489757479,24.92690807,-137.737702967,300.118805869,run
2011-01-16 15:00:00,1.83271548622,-0.131651262731,-10.4086805961,324.355458397,8.27159570046,61.1072430136,1.29422785865,20.775705116,326.404985241,300.510736802,wait
2011-01-16 16:00:00,4.31173126419,,-4.76953344574,293.546078122,-8.28236728002,-11.9518465894,-1.19989464062,8.88271678279,53.2691090032,301.048591545,wait
2011-01-16 17:00:00,3.46338858754,-17.9317989667,-0.448623986698,299.643063192,1.24645788861,11.0331391346,-0.660843321965,1.43281903838,-147.045356674,300.878210675,wait
2011-01-16 18:00:00,3.45471071033,-33.3490566092,-6.49067374171,303.229305154,93.9267766878,38.7820820418,0.551100241033,37.3360222483,-87.7394974316,301.189210734,run
2011-01-16 19:00:00,0.943184004777,-16.7028105812,-9.17817099911,292.828164636,-48.2977074154,63.8679328096,0.642570140652,20.3246906653,-98.1784629935,300.361470017,walk
2011-01-16 20:00:00,2.20952140374,-5.73671617122,-7.05276981441,336.792681416,-19.4592246293,-43.3747567091,1.42632862167,27.8092778323,-7.36435395394,300.639352517,wait
2011-01-16 21:00:00,,-22.2731332039,,292.542732824,37.356519165,-0.261636013799,0.747755560362,24.1157506462,66.0648882384,300.880214252,wait
2011-01-16 22:00:00,4.94875853832,-34.1439287292,-7.81539026205,295.302482657,,,0.535703932223,56.1552280543,-33.8883489075,301.349373608,walk
2011-01-16 23:00:00,1.01953112617,-9.91976014721,-5.87758604178,294.777200929,-21.1006373001,-47.4835843637,0.611865890328,46.4340825319,-13.3908826532,300.121182148,walk
2011-01-17 00:00:00,1.23866450881,-8.52750594465,-3.84718953684,287.580960813,40.7892422235,17.4841007841,-0.714591479625,53.7521743059,-29.2907522696,300.444742539,wait
2011-01-17 01:00:00,1.31086541886,-11.3941469979,-6.7231910671,299.353097944,15.457141555,-25.3933006779,-0.144663559214,14.3033840759,52.565133036,300.354136701,wait
2011-01-17 02:00:00,,-33.2964513658,-6.85142257587,289.76695085,74.6062713192,29.2432793026,0.545578580616,23.1847804999,204.84832159,301.226177868,run
2011-01-17 03:00:00,2.28487663718,-15.2483026761,-9.5505519541,311.968173803,-2.26434818494,-6.35765901106,-1.43212918275,62.5544900251,-123.244128627,300.862196146,wait
2011-01-17 04:00:00,0.284647192055,-13.4326319911,-6.39224719465,313.274868978,35.6770086046,15.6400545433,-1.35231796412,15.777756286,-49.2228329925,299.960190304,wait
2011-01-17 05:00:00,2.54258120305,-1.12596435524,-7.79198197036,286.460682051,71.638579693,-18.0523673565,,11.7426725681,-112.016455763,300.724361437,wait
2011-01-17 06:00:00,1.05980082322,-0.470092742702,-2.48395654944,326.65892433,-3.18072890132,36.106176205,1.18966693948,49.7494090747,-5.3453026633,300.394734857,run
2011-01-17 07:00:00,3.9930212238,-0.290873007148,-2.79128956308,295.687469923,-95.2436825239,17.2233320171,-1.38481845301,17.0921508046,-80.9330815485,301.07361798,wait
2011-01-17 08:00:00,1.48665690754,-31.8423806885,,306.971680351,50.6617563417,19.4463873494,0.439990606587,2.79836356328,,300.343685824,walk
2011-01-17 09:00:00,0.138030059773,-14.6626661438,-8.8068187635,301.637363851,35.9809667147,11.5312515365,-0.537862355776,24.2526333249,64.5293836985,300.1117821,wait
2011-01-17 10:00:00,2.96716224732,-15.1997448859,-9.41509402893,311.190747626,76.8572288226,-113.860012308,0.590744331589,2.01315146846,77.1536875459,300.80435076,wait
2011-01-17 11:00:00,4.21920214466,-8.31192552298,-1.38233426593,329.129099523,-57.6701279827,34.7379061964,1.44010634816,38.5266166324,-8.11415182567,301.143343264,wait
2011-01-17 12:00:00,1.90508062031,-27.1989748003,-1.38059597014,316.188310215,-67.5811714635,31.7023556854,1.15931960222,57.5271367764,106.694342989,300.448578651,wait
2011-01-17 13:00:00,3.74929155363,-24.4527063493,-3.91783015694,284.372759137,-145.037442227,0.478297439563,0.326832038754,9.01073463259,-25.1453574505,301.253549971,walk
2011-01-17 14:00:00,2.55570739149,-12.8428395406,-7.13843773179,308.418791303,-5.90682460134,-26.6820478195,0.833422541894,23.984400409,139.260068129,300.76260542,wait
2011-01-17 15:00:00,2.70475902481,-21.6709711894,-8.71254306461,307.712401928,-35.4892765389,-26.3451063397,-0.190845135473,42.010832468,79.7248674951,300.867726331,run
2011-01-17 16:00:00,4.79717160531,-7.83923336832,-5.58908564421,299.16750469,123.337135128,26.4347753584,-0.593064330934,44.5833236537,35.3098844153,301.187705933,walk
2011-01-17 17:00:00,4.01980445749,-9.20727463971,-11.1279307334,294.990705691,26.6141803944,21.7821804179,0.92223292537,40.7948053994,-54.1239654422,301.392486892,run
2011-01-17 18:00:00,0.161615333118,-3.81093225633,-4.25757432119,293.027942691,37.0924506994,29.0701372268,-1.08623334461,9.22162723091,-82.0509156371,299.671981714,walk
2011-01-17 19:00:00,3.54693625616,,-5.88966547186,337.190948168,77.7727010601,57.4067676688,1.27020384052,48.8567781912,113.950977596,300.58921377,wait
2011-01-17 20:00:00,2.32500740782,-10.1049434978,-4.10084530044,297.60459519,65.2852158672,-7.55752159741,-0.618988353564,25.1634224675,40.6861510622,300.899975947,run
2011-01-17 21:00:00,4.73774470698,-23.6854333073,-4.32931459225,312.612318962,13.5121898856,-2.55682274515,1.36499753048,48.9367961473,66.6400617278,301.307072567,wait
2011-01-17 22:00:00,1.10716367162,-28.8973452538,-6.10176520339,301.921144642,46.6320353005,16.6077659566,,25.9970225677,33.5365668067,300.335095562,walk
2011-01-17 23:00:00,1.33536009842,-20.4718664124,-5.7482863407,309.10040122,62.5539097512,27.3044635689,0.782529657706,56.3005300207,-16.8260390157,300.546828851,walk
2011-01-18 00:00:00,0.407369824386,-32.2208538387,-8.61119717489,299.259321669,62.5485266703,26.4839609204,-1.38738674284,7.65532181677,4.6329090528,300.444817737,run
2011-01-18 01:00:00,2.14309414332,-5.96059826891,-1.73344310871,298.349608878,-76.9850669039,22.7483984667,0.461199670341,34.5277269784,-36.4648088071,300.06558943,run
2011-01-18 02:00:00,0.545093820095,-22.9708388887,-2.72267853014,327.027156744,48.6091208944,26.762041921,-0.0868288483848,26.9258741597,66.3792698196,,walk
2011-01-18 03:00:00,3.16893380306,-21.0698582447,-1.67229715411,300.610906958,58.912857073,,0.376742535356,57.3423816835,11.2650143233,301.269552867,wait
2011-01-18 04:00:00,4.01481618687,-14.6235285548,-4.92523896693,296.319088277,-30.8984735941,-65.1924112065,0.315549367892,18.8799322448,18.8949043606,300.957367416,wait
2011-01-18 05:00:00,3.4840024806,-7.36584810172,-0.00695046885805,300.270739441,15.4581720794,-27.2832660801,0.785158653619,7.7398469726,-35.9961709567,301.023076375,wait
2011-01-18 06:00:00,3.83105690538,-2.60890138766,-5.85202149761,291.864372471,74.4253434513,3.52244765771,-0.394593079951,47.5033790139,-57.4663314847,301.287550505,wait
2011-01-18 07:00:00,1.71227059922,-25.1703752967,-7.70942811288,328.717186463,53.9984583808,26.9479434908,1.36654885262,7.03467840125,81.5300366476,300.435026043,walk
2011-01-18 08:00:00,4.22925741514,-11.8989181887,-1.64132654041,288.852461196,-47.0753468074,63.0518313393,-1.32389758166,39.5109584654,28.1720355495,301.267279169,wait
2011-01-18 09:00:00,2.143843875,-20.3601013522,-10.9922952397,299.427134311,-5.2949758948,-6.56778664858,0.623724175891,62.6114421814,197.598228574,300.56658749,walk
2011-01-18 10:00:00,4.12004935206,-33.8317989966,-3.51681101439,291.676223336,-36.2013867701,14.3669657959,-0.167552976987,16.336156486,4.29875318319,301.132317322,wait
2011-01-18 11:00:00,3.13248079312,-8.06189082247,-0.409484582424,295.352455515,79.5320169123,-2.75316849316,-0.79949703679,50.811718406,-9.03360130475,300.946607529,walk
2011-01-18 12:00:00,0.717115243351,-19.7413193643,-0.0975360047823,291.017547597,12.5716266538,2.74860207111,-1.22237643878,,122.527740975,300.404955343,walk
2011-01-18 13:00:00,0.391934499275,-21.3849090647,-4.87933394435,299.509769527,73.4301833328,47.8784540985,-0.476543113982,12.7184946148,-65.9470727468,300.334855531,walk
2011-01-18 14:00:00,0.091663214565,-31.0754227723,-4.98076787125,326.071686665,63.6276816293,-26.0166152556,1.47035295518,25.4021258074,62.1005441173,,run
2011-01-18 15:00:00,0.333624988197,-23.3718599923,-1.09424076547,317.008225369,46.8320883872,-36.1880952524,1.12276074257,57.8742733861,126.388476827,300.157649769,wait
2011-01-18 16:00:00,2.29291906854,-4.91935593661,-3.92049542663,290.015710093,42.0181393668,5.94254641353,0.0618995354512,28.6640659009,73.3959645111,300.899554703,wait
2011-01-18 17:00:00,0.566709613838,-33.1816772591,-0.882282526203,308.246660069,3.93088937133,18.9863693676,0.564393975489,38.7583532409,27.0403917813,300.206822949,walk
2011-01-18 18:00:00,0.138916744243,-26.3412372477,-3.35235653387,306.062609018,62.3390621534,25.3755852427,0.876764023797,20.8278909353,44.7008377059,300.142223772,run
2011-01-18 19:00:00,3.77430740695,-0.475818497609,-1.37548607495,296.482510171,,16.4652137023,-0.0498712022451,0.301416150618,19.1050005255,301.055915809,wait
2011-01-18 20:00:00,1.9742524023,-9.36715899745,-10.7146334911,315.550912873,7.28812148053,39.1559459757,-0.199281153196,27.844222545,-154.789688901,300.860313855,run
2011-01-18 21:00:00,3.73469247804,-26.8663720747,-2.46452267072,311.183941117,16.230388854,17.9307070649,-0.66801889281,,-20.0506465299,300.970954601,run
2011-01-18 22:00:00,2.26202413373,-9.73971390914,-9.65278481225,311.584311743,23.9012130345,-41.2019936061,-0.174313408771,55.5718552216,233.279264779,300.819729567,run
2011-01-18 23:00:00,,-30.4677588741,-11.0032817746,294.333623284,57.2667092379,28.8473978774,0.465703590689,3.53736959545,94.511086713,300.665058996,run
2011-01-19 00:00:00,2.39036253359,-25.5639431778,-4.5214950935,278.083240192,-8.82213464144,14.2625424276,-1.24819737023,49.9084089264,-120.863924187,300.948695001,wait
2011-01-19 01:00:00,2.37001963281,-10.9588416648,-8.22529221692,307.821653635,-69.3535854462,23.9107190627,0.46603804159,24.4855898326,183.732377299,300.69435699,run
2011-01-19 02:00:00,4.01581671057,-28.1396987465,-10.4508391284,304.904652648,113.911316733,-33.9204000376,-0.0551062153697,3.44067587411,83.4761933416,301.382358182,walk
2011-01-19 03:00:00,,-4.909733333,-5.10148619239,306.408228956,-79.9093690159,-47.2337691992,0.38507106062,43.6820736751,2.85450358807,300.379898386,run
2011-01-19 04:00:00,4.52343080172,-29.1346515498,-0.0332179979276,299.318819879,-108.333387609,-1.78118810954,-0.538299498022,17.2827366618,84.2805306442,301.389775999,run
2011-01-19 05:00:00,0.18530523977,-14.9286398622,-8.76734098012,300.974535923,44.16577965,46.4950271993,-0.709251298024,8.7775779052,-44.1972292633,300.086250817,wait
2011-01-19 06:00:00,3.8693717136,-10.8032683072,,,,20.8787979229,0.0505903201145,17.6346849234,4.09599575633,301.028715777,run
2011-01-19 07:00:00,0.628206905689,-12.3977643266,-8.6553708055,298.64557379,20.4408516253,-37.9708960315,-1.31435259634,1.72860240042,138.577464361,299.8198681,wait
2011-01-19 08:00:00,,-18.3526567815,-1.47492192152,315.147448866,18.2307040995,-30.0940522334,1.17027276469,8.84432649896,-70.3227085924,301.412536771,run
2011-01-19 09:00:00,0.0518213066762,,-2.79600440709,,41.8485481118,-7.2012819205,-0.562894882894,33.1587668484,62.2227773506,300.054232523,run
2011-01-19 10:00:00,2.69313641288,-13.8909839736,-3.97911861302,304.295392849,-16.5776867027,-21.4385648001,-1.49399977968,59.5877175891,5.21185866021,300.613809428,run
2011-01-19 11:00:00,0.015089783098,-28.6761779064,-10.2917640617,301.632079551,42.0853341329,-29.7994192436,0.20528891129,45.4682248726,-15.4043887222,299.791165523,wait
2011-01-19 12:00:00,4.75596892745,-33.6944920456,-3.10209180213,302.104736449,136.577873486,-24.6508234115,-0.199942309329,28.2578271175,91.9650289652,301.028656998,run
2011-01-19 13:00:00,4.52701016851,-31.5370734021,-4.71974539975,307.656703891,30.5534574034,55.1357315628,1.17398499906,,-148.122762333,301.408319462,walk
2011-01-19 14:00:00,3.97983470971,-4.1246400431,-7.71298501061,304.111316462,,37.5404333124,0.806533105657,37.3097806523,5.70681419917,300.932275031,wait
2011-01-19 15:00:00,4.57637159957,-19.5128994223,-8.74874854859,294.767010894,2.85173084133,39.2455308367,-0.0323567474823,32.3653940842,34.5988437761,301.407644529,run
2011-01-19 16:00:00,0.727791155792,-31.8649073426,-0.556320555034,300.344505561,-10.7697867514,-34.225931792,0.594293361144,47.8863805307,10.9851131987,300.210851551,walk
2011-01-19 17:00:00,0.788650349353,-34.1184118879,-6.79270833031,308.736258,11.5095382154,17.4866730476,0.892073937142,27.5194952498,30.2571541162,300.158985669,walk
2011-01-19 18:00:00,0.938158364512,-17.6557824831,-4.27469544405,306.47705767,102.584381892,,-0.793342795058,33.7217337139,104.977099704,300.262414814,walk
2011-01-19 19:00:00,3.1124795115,-16.9930397217,-7.40347341114,297.242986157,2.09553751801,-1.52267417022,-0.144087783933,44.6651221177,0.415684716328,300.803702187,wait
2011-01-19 20:00:00,4.52904748004,-11.4701368457,-10.0340970753,295.010862981,-10.2963974858,18.678597684,,18.8783782666,-65.3071415789,301.1789147,run
2011-01-19 21:00:00,4.9497758918,-32.6302420528,-2.65022626895,293.101573359,62.4570778075,-2.99708712355,0.724815846627,35.074192957,91.7812866337,301.358550434,run
2011-01-19 22:00:00,3.55561229383,-34.6246031335,-1.45304510974,,-17.1256584134,57.4344571714,-0.432967649976,36.7390279576,-40.6165265942,300.794012954,walk
2011-01-19 23:00:00,3.65900204571,-14.912890635,-10.4011234851,298.422257969,22.1022637621,16.6476052217,-0.931708646678,15.1068539175,-88.3452014243,301.023503635,run
2011-01-20 00:00:00,4.54646602272,-28.124639313,-5.55459169689,280.378257365,-7.69721051091,-6.67524667378,-1.26860245372,30.8007375161,84.7442352049,301.145798749,run
2011-01-20 01:00:00,2.00436866186,-25.7521054931,-9.60880231906,,65.8526912025,7.38300424059,-1.08479634603,47.2927347661,,300.645505829,walk
2011-01-20 02:00:00,1.24925340113,,-8.1213866135,301.787671763,17.1286167441,25.3122185071,-0.931763819969,44.9947059325,-78.1827890467,300.088313367,run
2011-01-20 03:00:00,0.867150853936,-0.026169123416,-9.71375370957,319.81563301,-13.3215609757,-49.3107329082,0.904331061609,17.3218187808,130.763509584,300.138625848,wait
2011-01-20 04:00:00,0.597285251669,-23.695547683,-7.36165645648,302.057213689,49.8762700293,61.9288543875,-0.375777918206,60.4633226619,90.5916839257,300.301545004,walk
2011-01-20 05:00:00,,-28.9234245704,-5.00296129629,314.431873474,3.10074043448,-10.745914188,1.12169741269,9.96201100488,-51.3231374785,,wait
2011-01-20 06:00:00,0.733961867086,-28.6105565453,,293.402839582,69.4040469195,5.6665657857,-0.117858714928,17.7716921674,33.2992496553,299.915783529,walk
2011-01-20 07:00:00,1.32148741363,-34.2231079607,-10.4473939756,319.827575862,-78.044955707,20.37207125,1.03909231312,21.1326786441,-10.1990459096,300.633835234,walk
2011-01-20 08:00:00,4.09544589317,-16.8113496463,-3.86156449409,310.229801065,80.0307251412,-4.81206386255,0.20921746458,12.5632015963,-34.6918301068,301.271868037,wait
2011-01-20 09:00:00,1.55293625897,-7.67838364084,-5.76754946005,324.778273142,42.9880125105,-37.8160687368,1.12382759567,21.4928161191,-74.3413137554,300.898408584,wait
2011-01-20 10:00:00,4.91208724646,-30.305454606,-6.50498509664,300.715042111,33.3781947918,3.63694842049,-0.601140992264,28.5083238129,-165.295982031,301.403020085,wait
2011-01-20 11:00:00,1.33319351076,-4.5381762448,-7.63344269836,296.142428033,26.512239137,,,21.7276348219,-73.7784197414,300.577906596,run
2011-01-20 12:00:00,2.66826672486,-5.82876751858,-2.88878844617,305.521194412,7.35721717401,30.9735303901,-0.321519608411,55.2497302483,-49.8352214701,300.883943339,run
2011-01-20 13:00:00,1.57233505593,-4.24620839558,-10.9872938877,296.220709857,-4.88592070975,21.7458622472,-0.426263542643,43.21548139,-186.662119003,300.214665362,walk
2011-01-20 14:00:00,4.55386415587,-20.4168510176,-6.16783046467,312.304521655,39.8365929874,17.5095799002,0.619949445666,5.62370564677,45.8625187488,301.412568418,wait
2011-01-20 15:00:00,1.83278321926,-31.1992717446,-4.5504979399,303.639769961,-49.0095993245,-40.1846047712,,24.7466654035,103.78211016,300.703231493,walk
2011-01-20 16:00:00,2.16796163637,-18.1151934539,-7.32822900807,297.35329102,55.9148344329,-26.0932719035,,46.1348341214,-141.372633283,300.756154553,walk
2011-01-20 17:00:00,2.56146346139,-19.5802845111,-4.2238090048,302.955493774,-35.046272027,-7.88680974895,-0.42503780931,20.1725981625,69.1111525074,300.868558634,walk
2011-01-20 18:00:00,4.69443238685,-4.13716127304,-4.49295529134,312.473727987,30.5698834558,-18.7574778112,-0.524004548114,43.963948874,145.148103326,301.31423892,wait
2011-01-20 19:00:00,0.154745031356,-3.69170490177,-9.33782240786,317.469551055,67.8416357893,-20.2618973001,1.3008224836,8.79883145027,,299.957617398,walk
2011-01-20 20:00:00,3.58439331816,-16.9728116582,-0.815664363099,309.110199092,22.5072675857,,-0.083581782555,22.3793349585,,301.071324395,run
2011-01-20 21:00:00,4.45509477146,-14.2189319567,-9.27929607025,,28.1436691723,-25.693731624,-1.38325369582,14.9263812308,-11.7399585143,301.591395892,run
2011-01-20 22:00:00,0.136436117587,-4.18460919614,-9.6515991083,290.013151833,-34.8662396433,21.5276776292,0.442358063724,20.1279955007,115.515873364,300.176575083,wait
2011-01-20 23:00:00,2.61025623626,-5.18980477962,-0.334255635201,303.919486878,2.55033721633,29.4674409603,-0.383440789721,47.477844066,-155.370582738,300.972834691,walk
2011-01-21 00:00:00,1.62994905885,-20.2779260653,-1.35013143904,292.642435245,27.1232931098,12.5642146476,-0.647195770969,42.6117034941,-7.0926097311,300.381571132,wait
2011-01-21 01:00:00,4.29744660433,-31.6009215943,-9.99659015846,302.052274759,125.623828735,8.97655007832,-0.572074177601,19.3952765867,138.536148671,301.423808578,walk
2011-01-21 02:00:00,2.79258275461,-14.8423856433,-5.15890900186,,,-39.930068249,-0.500571760653,54.658443462,18.5930110389,301.181874965,walk
2011-01-21 03:00:00,3.45113934081,-33.4869521368,-0.382420733802,306.012177094,15.1098447424,29.0811793873,-0.740224626069,57.1502920425,1.31983272344,301.385685393,wait
2011-01-21 04:00:00,2.26426749976,-33.0342328599,-0.163283479928,282.186564699,-9.82377773615,41.5828393329,-1.47784288337,21.9850050953,-22.1981419105,300.841761449,run
2011-01-21 05:00:00,3.14154518761,-28.9542557075,-4.0436695985,322.766208123,47.5559568141,1.16682386802,-0.56029555428,15.7131905944,-79.3478531754,301.25910138,run
2011-01-21 06:00:00,1.45048425844,-14.2199643314,-3.7008451252,321.292693156,41.5938783792,29.9181268244,0.957556970328,8.94635739244,-18.5966199758,300.479638476,wait
2011-01-21 07:00:00,0.0467428898326,-10.7867649466,-8.17270457546,307.447441731,37.4102116281,64.5240797737,-1.14585648565,20.0336941056,,299.990233937,run
2011-01-21 08:00:00,2.88377967494,-13.6007956214,-10.1368678734,,32.4059134634,52.5506789401,-0.525310345975,31.8224603549,44.9738182991,300.736694816,wait
2011-01-21 09:00:00,1.55722107066,-23.0373151314,-5.62196543458,291.440674878,-29.9251093781,28.9847434439,-0.974587261953,43.8114002983,-44.8949151291,300.185679475,wait
2011-01-21 10:00:00,2.58633799251,-33.8716312648,-10.9564158905,293.485810124,-83.7751022265,-94.2080395968,-0.719218336153,46.728694787,-38.952552817,301.051480279,walk
2011-01-21 11:00:00,4.58202926527,-24.3697494296,-1.60538622684,291.001799218,26.0268843797,17.3113930522,-0.0975687535344,40.2563833032,8.10638347135,301.405196535,walk
2011-01-21 12:00:00,2.13237394251,-14.8413910319,-5.82108239426,304.265460501,68.8982010855,-9.49743355104,-1.09468101517,53.8319147694,-57.5674324015,300.911816444,walk
2011-01-21 13:00:00,1.23698018301,-29.9954536186,-2.15269636625,300.15636336,-3.81582485773,-67.2366379883,-1.14457379436,13.0816339228,-108.36464294,300.461088344,wait
2011-01-21 14:00:00,1.8564688064,-7.51593254282,-7.2183996645,346.444031776,26.0286013763,-12.6780135802,1.38491074525,,-72.377571691,300.546825706,run
2011-01-21 15:00:00,4.65930558318,-29.0463452731,-5.11881884507,301.422429298,59.2900363488,-30.7997457408,-0.986944178932,52.1881111209,66.4298954796,301.360783969,run
2011-01-21 16:00:00,4.68434190655,-23.633538965,,305.54597897,56.8891562162,-31.175854081,-0.906732717729,41.4902122924,-10.0731707399,301.06437236,walk
2011-01-21 17:00:00,4.22164974283,-13.8977379612,-4.3085544247,310.136642903,34.8524861944,-20.4857842107,0.754467278514,11.609126812,117.355999426,301.250323608,walk
2011-01-21 18:00:00,4.60103257153,-8.06417603236,-8.33381169547,293.796122798,51.9971229338,36.661505301,0.795941790212,53.0567841135,-58.3071465779,300.903043347,walk
2011-01-21 19:00:00,1.13950144976,-14.0912350973,-1.14143419775,314.718267941,48.2573424145,-8.77925216922,0.719789512575,18.528508913,16.6634599055,300.402280216,run
2011-01-21 20:00:00,0.437411047768,-10.2359150724,-4.56314419965,268.878771568,26.3751219832,29.7192214204,-1.33211324031,16.5879800208,-137.61465333,300.140694359,run
2011-01-21 21:00:00,1.13654868142,-26.2149115154,-10.3971132132,299.975201475,-27.2438518282,-18.0258118045,0.621036447614,49.729734669,-131.783692037,300.489043205,walk
2011-01-21 22:00:00,1.57188308057,-8.62518251048,-10.6484477439,285.477680221,19.2762972708,-16.6396627778,0.128840281466,6.64086280566,20.9215409201,300.903094767,walk
2011-01-21 23:00:00,0.873829381782,-0.222261143369,-9.25595019975,296.961578387,5.56752071713,22.2911860587,-0.109909838414,62.9582149609,28.7254630727,300.00458768,run
2011-01-22 00:00:00,3.03547080986,-10.394037692,-1.44246016695,318.91253037,66.7202276435,-9.41410656984,1.18872444862,44.9668605266,-44.8277922811,301.155452928,wait
2011-01-22 01:00:00,2.06793207501,-30.3321205411,-8.27835908133,308.895201449,10.899342363,-24.8581331225,-0.64899975906,15.0910578441,27.33146661,,walk
2011-01-22 02:00:00,4.08175755914,-6.4036354322,-6.41657590057,307.178609065,20.6495475325,24.2733988009,-0.158648578265,3.95592885728,1.6751010637,301.724558051,run
2011-01-22 03:00:00,0.925651991345,-24.5611281274,-11.1357837199,328.17100969,-4.25291826195,22.9912896179,1.00018606749,15.2706138207,127.43868178,300.558375932,run
2011-01-22 04:00:00,3.50938264878,-16.0106817131,-2.99020980869,300.586248809,-37.0449875661,-27.8646882655,-1.47322718233,23.6874320998,97.9355225568,301.213198208,walk
2011-01-22 05:00:00,1.20177812425,-24.0042353737,-2.03485381652,302.094129611,51.3719054659,-0.456970830526,-0.721437590838,42.261653245,0.92894180817,300.350827991,wait
2011-01-22 06:00:00,2.8710954442,-12.143524323,-4.92542511152,309.00947923,64.9698414279,-21.1576085439,0.31130510538,30.7616180083,-1.40913211103,301.035231977,walk
2011-01-22 07:00:00,1.7449379861,-27.3572082712,-6.63624571177,294.907738244,-56.2054593458,-42.0733968702,-0.132913678464,54.4109566369,-13.8098614787,300.590691805,wait
2011-01-22 08:00:00,0.284821997414,-17.3282136132,-2.85272291731,280.615998621,-37.202772178,31.1667136963,-0.303109272174,2.5378821262,63.8333262253,299.971910679,run
2011-01-22 09:00:00,,-14.9336864747,-10.9858013937,300.682993354,145.317620468,-12.3885058324,0.875994554961,35.602308353,-167.309399947,300.705297608,walk
2011-01-22 10:00:00,3.32051277677,-18.8647595766,-6.77925902522,293.802515033,43.4816553743,-20.8429374731,-0.725501582189,21.3620980601,66.8080907331,300.792176096,run
2011-01-22 11:00:00,2.4862504668,-8.7385562309,-0.0702328401647,333.167680965,11.4910155263,-49.9891220811,1.18446773044,36.1937932301,52.7297455525,300.826068684,wait
2011-01-22 12:00:00,2.59507992037,-1.87276131589,-4.85222200704,283.759880221,-76.7031860918,41.174787299,-1.28660744103,51.9466899261,153.540155331,300.89946504,wait
2011-01-22 13:00:00,0.873600750545,-21.8975908053,-9.35091623528,287.35894873,38.8650186577,,-0.691754910252,29.8841224628,93.348963625,300.065712592,run
2011-01-22 14:00:00,2.85357925773,-25.9362248983,-3.60828686449,285.240904084,70.946536585,6.2200847699,-0.963847172334,2.45890642359,131.381810868,300.62829351,wait
2011-01-22 15:00:00,4.98376712604,,-7.63238094951,315.634994369,72.8437245072,-22.3860431731,-0.480004327484,4.98027179902,5.19025412099,301.683680301,run
2011-01-22 16:00:00,4.08417554396,-29.1101366241,-8.7557381539,290.98633028,21.5171501547,7.73336306819,0.0983911667842,51.6077037408,-99.6292370498,301.177204967,wait
